Time,X,Y,Angle,EncoderLeft,EncoderRight,Motor_Left,Motor_Right
3.4499999999999957,18.518080320653752,7.380132067906001,0.6473698173807718,24.13762892057765,23.090965977198767,0.5,1.0
3.4999999999999956,18.770233230130533,7.5055563092356845,0.5190923141832445,24.31574529973972,23.476480516517952,0.5,1.0
3.5499999999999954,19.035428921928105,7.596666061393743,0.38921768194627426,24.491360087197915,23.862075691071396,0.5,1.0
3.599999999999995,19.32281391151954,7.661577290829098,0.2768101549387274,24.69527289756231,24.247728196300905,1.0,1.0
3.649999999999995,19.639744397870444,7.712105606592497,0.19680867137411603,24.95162033124871,24.633421462947506,1.0,1.0
3.699999999999995,19.977290332534647,7.750245561240993,0.13992858439972541,25.245379256331983,25.01914371046854,1.0,1.0
3.7499999999999947,20.3291858361539,7.778473727840618,0.09948753068349914,25.565737299202596,25.4048865630407,1.0,1.0
3.7999999999999945,20.69109929346682,7.799101646702581,0.07073443073808156,25.905006993029826,25.79064406555493,1.0,1.0
3.8499999999999943,21.060031856535858,7.814048480831786,0.050291324525459355,26.257722641898283,26.17641198400074,1.0,1.0
3.899999999999994,21.4338988892853,7.824816800187587,0.03575652332440982,26.6199982021349,26.562187308047893,1.0,1.0
3.949999999999994,21.811244625582223,7.832544162424687,0.025422455509236434,26.989070743700616,26.94796789738802,1.0,1.0
3.999999999999994,22.191048218928106,7.838074145997426,0.01807505831188834,27.362975856762954,27.333752230287736,1.0,1.0
4.049999999999994,22.57259133444136,7.8420240276626565,0.01285114779174119,27.740316869696024,27.719539224813044,1.0,1.0
4.099999999999993,22.955367132058054,7.844841500170766,0.009137010609617255,28.12010076587044,28.105328111721946,1.0,1.0
4.149999999999993,23.339017258755966,7.846849312830952,0.006496304005927722,28.50162152247599,28.49111834409268,1.0,1.0
4.199999999999993,23.723287956987757,7.848279179308357,0.0046187935573820576,28.88437716583594,28.876909533070513,1.0,1.0
4.249999999999993,24.10799933245212,7.849296977417289,0.003283906342167386,29.268010798738878,29.26270140218441,1.0,1.0
4.299999999999993,24.493023749292824,7.850021216047194,0.0023348176813165963,29.65226867158516,29.648493754866827,1.0,1.0
4.3499999999999925,24.878270595485954,7.850536442413357,0.001660027125313943,30.036970371479235,30.03428645136061,1.0,1.0
4.399999999999992,25.263675515720816,7.8509029144934654,0.0011802592034612055,30.421987627034984,30.420079392300117,1.0,1.0
4.449999999999992,25.64919278898329,7.851163548722562,0.0008391500151488758,30.807229238848663,30.805872507037574,1.0,1.0
4.499999999999992,26.03478992582391,7.851348895434023,0.0005966255089214494,31.192630365247503,31.19166574534326,1.0,1.0
4.549999999999992,26.420443835564292,7.8514806943805855,0.0004241935190009278,31.57814490458663,31.577459071504478,1.0,1.0
4.599999999999992,26.806138105528035,7.851574411783525,0.00030159646021106577,31.96374007915426,31.963252460129915,1.0,1.0
4.6499999999999915,27.191861068785325,7.851641048751048,0.00021443143456330158,32.34939258439386,32.349045893166654,1.0,1.0
4.699999999999991,27.577604431445565,7.851688429370323,0.00015245815583075022,32.735085851047636,32.73483935777928,1.0,1.0
4.749999999999991,27.963362297237087,7.851722117702159,0.00010839590439076671,33.12080809857378,33.120632844842,1.0,1.0
4.799999999999991,28.34913047427746,7.8517460703479705,7.706817667222942e-05,33.50655095114956,33.50642634786644,1.0,1.0
4.849999999999991,28.73490598233833,7.8517631007176565,5.479454126023263e-05,33.89230845366637,33.8922198622395,1.0,1.0
4.899999999999991,29.12068670258889,7.851775209270423,3.895825594375073e-05,34.278076372114015,34.27801338468127,1.0,1.0
4.94999999999999,29.506471128604243,7.851783818388841,2.7698848667569513e-05,34.663851696162475,34.6638069128598,1.0,1.0
4.99999999999999,29.892258189353804,7.851789939410291,1.9693546308004395e-05,35.04963228550351,35.0496004451171,1.0,1.0
